,Start Time,End Time,Duration (seconds),Label,Confidence (Mean Method),Confidence (Median Method)
439,2014-08-28 09:26:28,2014-08-28 09:26:29,1.0,Magnetosheath,0.24041177424636073,0.24041177424636073
440,2014-08-28 09:26:29,2014-08-28 09:26:33,4.0,Magnetosheath,0.10052023532857723,0.09885931558935357
441,2014-08-28 09:26:33,2014-08-28 09:28:01,88.0,Solar Wind,0.5516100395279728,0.5935302390998594
442,2014-08-28 09:28:01,2014-08-28 09:28:02,1.0,Solar Wind,0.11646918928101246,0.11646918928101246
443,2014-08-28 09:28:02,2014-08-28 09:28:03,1.0,Magnetosheath,0.011922583404619269,0.011922583404619269
444,2014-08-28 09:28:03,2014-08-28 09:28:13,10.0,Magnetosheath,0.3556563574549403,0.3633387888707038
445,2014-08-28 09:28:13,2014-08-28 09:28:22,9.0,Solar Wind,0.39082684336613993,0.3725303246994015
446,2014-08-28 09:28:22,2014-08-28 09:28:51,29.0,Magnetosheath,0.5936258326002843,0.6763095250616155
447,2014-08-28 09:28:51,2014-08-28 09:29:00,9.0,Solar Wind,0.18458685464783797,0.23860961537267178
448,2014-08-28 09:29:00,2014-08-28 09:29:02,2.0,Magnetosheath,0.12888155592918027,0.1186440677966103
449,2014-08-28 09:29:02,2014-08-28 09:29:05,3.0,Solar Wind,0.2150737468027769,0.22241746690602615
450,2014-08-28 09:29:05,2014-08-28 09:29:27,22.0,Magnetosheath,0.4418743207466602,0.43993759750390016
451,2014-08-28 09:29:27,2014-08-28 09:29:44,17.0,Solar Wind,0.3024598736726103,0.2779674681083133
452,2014-08-28 09:29:44,2014-08-28 09:29:45,1.0,Solar Wind,0.08001002890684905,0.08001002890684905
453,2014-08-28 09:29:45,2014-08-28 09:29:54,9.0,Solar Wind,0.35906301284768605,0.46308091531021467
454,2014-08-28 09:29:54,2014-08-28 09:29:56,2.0,Magnetosheath,0.026293617659365665,0.02371541501976271
455,2014-08-28 09:29:56,2014-08-28 09:29:57,1.0,Magnetosheath,0.035295207509881354,0.035295207509881354
456,2014-08-28 09:29:57,2014-08-28 09:30:03,6.0,Magnetosheath,0.15414851076237468,0.13966480446927398
457,2014-08-28 09:30:03,2014-08-28 09:30:20,17.0,Solar Wind,0.4178799039403974,0.5194538493250414
458,2014-08-28 09:30:20,2014-08-28 09:30:32,12.0,Magnetosheath,0.16166808637069685,0.18693284936479104
459,2014-08-28 09:30:32,2014-08-28 09:30:37,5.0,Solar Wind,0.1775692278956421,0.19653683032810354
460,2014-08-28 09:30:37,2014-08-28 09:30:38,1.0,Solar Wind,0.05235689469452165,0.05235689469452165
461,2014-08-28 09:30:38,2014-08-28 09:30:48,10.0,Solar Wind,0.22968820712974736,0.19494584837545137
462,2014-08-28 09:30:48,2014-08-28 09:30:49,1.0,Solar Wind,0.2256941854973027,0.2256941854973027
463,2014-08-28 09:30:49,2014-08-28 09:30:57,8.0,Solar Wind,0.19797172921127792,0.16513761467889898
464,2014-08-28 09:30:57,2014-08-28 09:31:09,12.0,Magnetosheath,0.3412264714910378,0.4283464566929134
465,2014-08-28 09:31:09,2014-08-28 09:31:26,17.0,Solar Wind,0.27155068265680427,0.29496892279247156
466,2014-08-28 09:31:26,2014-08-28 09:31:27,1.0,Solar Wind,0.15459842712195904,0.15459842712195904
467,2014-08-28 09:31:27,2014-08-28 09:31:29,2.0,Solar Wind,0.01649129260752158,0.021782178217822135
468,2014-08-28 09:31:29,2014-08-28 09:31:33,4.0,Magnetosheath,0.05827124508962578,0.06031128404669228
469,2014-08-28 09:31:33,2014-08-28 09:32:20,47.0,Solar Wind,0.38015922761587484,0.4164597908673737
470,2014-08-28 09:32:20,2014-08-28 09:32:34,14.0,Magnetosheath,0.28573345807190575,0.26736111111111105
471,2014-08-28 09:32:34,2014-08-28 09:32:39,5.0,Solar Wind,0.20446561961237386,0.1929781153939425
472,2014-08-28 09:32:39,2014-08-28 09:32:43,4.0,Magnetosheath,0.19447325665071413,0.16849816849816857
473,2014-08-28 09:32:43,2014-08-28 09:32:47,4.0,Solar Wind,0.1666087182739091,0.16849816849816857
474,2014-08-28 09:32:47,2014-08-28 09:32:49,2.0,Magnetosheath,0.12455498644199325,0.13780260707634995
475,2014-08-28 09:32:49,2014-08-28 09:33:18,29.0,Solar Wind,0.47646417953078457,0.5693379862255289
476,2014-08-28 09:33:18,2014-08-28 09:40:08,410.0,Magnetosheath,0.9163475351480098,0.9415584415584416
477,2014-08-28 09:40:08,2014-08-28 09:40:13,5.0,Solar Wind,0.4114307129639395,0.4187580873280973
478,2014-08-28 09:40:13,2014-08-28 09:43:39,206.0,Magnetosheath,0.922423829366486,0.9383938393839384
479,2014-08-28 09:43:39,2014-08-28 09:44:39,60.0,Solar Wind,0.6548112169554582,0.6746347941567064
480,2014-08-28 09:44:39,2014-08-28 09:57:29,770.0,Magnetosheath,0.8966724231046462,0.9082872928176796
481,2014-08-28 09:57:29,2014-08-28 09:57:30,1.0,Magnetosheath,0.4560540838852096,0.4560540838852096
482,2013-10-17 01:39:35,2013-10-17 01:39:36,1.0,Magnetosphere,0.09454677433989656,0.09454677433989656
483,2013-10-17 01:39:36,2013-10-17 01:39:37,1.0,Magnetosheath,0.08750662790485086,0.08750662790485086
484,2013-10-17 01:39:37,2013-10-17 01:39:44,7.0,Magnetosheath,0.38502274168057826,0.4274317617866005
485,2013-10-17 01:39:44,2013-10-17 01:39:58,14.0,Magnetosphere,0.34151963124917295,0.3124999999999999
486,2013-10-17 01:39:58,2013-10-17 01:40:00,2.0,Magnetosheath,0.049304788277256484,0.043052837573385516
487,2013-10-17 01:40:00,2013-10-17 01:40:01,1.0,Magnetosheath,0.11024071254621881,0.11024071254621881
488,2013-10-17 01:40:01,2013-10-17 01:40:10,9.0,Magnetosheath,0.26518482910599184,0.3442982456140351
489,2013-10-17 01:40:10,2013-10-17 01:40:33,23.0,Magnetosphere,0.4582882035646807,0.5267947915852038
490,2013-10-17 01:40:33,2013-10-17 01:40:39,6.0,Magnetosheath,0.26302250684485706,0.31932773109243695
491,2013-10-17 01:40:39,2013-10-17 01:40:40,1.0,Magnetosheath,0.06916018708850968,0.06916018708850968
492,2013-10-17 01:40:40,2013-10-17 01:41:05,25.0,Magnetosheath,0.3598725017671307,0.37743210657390214
493,2013-10-17 01:41:05,2013-10-17 01:41:12,7.0,Magnetosphere,0.3030338933545369,0.320682222052712
494,2013-10-17 01:41:12,2013-10-17 01:53:38,746.0,Magnetosheath,0.9047307083863761,0.9644351464435147
495,2013-10-17 01:53:38,2013-10-17 01:53:43,5.0,Solar Wind,0.17089620751838996,0.12308615707528847
496,2013-10-17 01:53:43,2013-10-17 01:53:44,1.0,Solar Wind,0.06606713812956166,0.06606713812956166
497,2013-10-17 01:53:44,2013-10-17 01:53:52,8.0,Solar Wind,0.09175630009365754,0.060428849902534054
498,2013-10-17 01:53:52,2013-10-17 01:54:09,17.0,Magnetosheath,0.48151396054697937,0.5568423648566769
499,2013-10-17 01:54:09,2013-10-17 01:54:10,1.0,Magnetosheath,0.3481777403980937,0.3481777403980937
500,2011-08-02 21:29:48,2011-08-02 21:30:12,24.0,Magnetosheath,0.29007287537572823,0.308219178082192
501,2011-08-02 21:30:12,2011-08-02 21:30:18,6.0,Magnetosphere,0.24971959840237923,0.3120689655172414
502,2011-08-02 21:30:18,2011-08-02 21:31:03,45.0,Magnetosheath,0.38883302184589785,0.4231813083363378
503,2011-08-02 21:31:03,2011-08-02 21:31:04,1.0,Magnetosheath,0.06459875433050022,0.06459875433050022
504,2011-08-02 21:31:04,2011-08-02 21:31:09,5.0,Magnetosheath,0.15687245863217392,0.18334209508317034
505,2011-08-02 21:31:09,2011-08-02 21:31:10,1.0,Magnetosheath,0.08410251320563278,0.08410251320563278
506,2011-08-02 21:31:10,2011-08-02 21:32:13,63.0,Magnetosheath,0.18755079670831742,0.1714016869980174
507,2011-08-02 21:32:13,2011-08-02 21:32:16,3.0,Magnetosphere,0.13619991831467426,0.12910076053675024
508,2011-08-02 21:32:16,2011-08-02 21:32:51,35.0,Magnetosheath,0.29676783765852666,0.2997389224351681
509,2011-08-02 21:32:51,2011-08-02 21:32:52,1.0,Magnetosheath,0.09334814293464744,0.09334814293464744
510,2011-08-02 21:32:52,2011-08-02 21:33:47,55.0,Magnetosheath,0.4086626796254035,0.490865178561086
511,2011-08-02 21:33:47,2011-08-02 21:33:48,1.0,Magnetosheath,0.054040404040404,0.054040404040404
512,2013-05-08 08:53:06,2013-05-08 08:53:08,2.0,Magnetosheath,0.10349710909961818,0.09885931558935357
513,2013-05-08 08:53:08,2013-05-08 08:53:29,21.0,Magnetosphere,0.32285707237956596,0.33939669923276483
514,2013-05-08 08:53:29,2013-05-08 08:53:33,4.0,Magnetosheath,0.10169927938374601,0.05447470817120581
515,2013-05-08 08:53:33,2013-05-08 08:53:55,22.0,Magnetosphere,0.3459991183669784,0.36601307189542476
516,2013-05-08 08:53:55,2013-05-08 08:53:56,1.0,Magnetosphere,0.08982210557013715,0.08982210557013715
517,2013-05-08 08:53:56,2013-05-08 08:53:58,2.0,Magnetosphere,0.13901529837173976,0.14814814814814792
518,2013-05-08 08:53:58,2013-05-08 08:53:59,1.0,Magnetosphere,0.01189108910891079,0.01189108910891079
519,2013-05-08 08:53:59,2013-05-08 08:54:12,13.0,Magnetosphere,0.2005432445541373,0.23466354214059115
520,2013-05-08 08:54:12,2013-05-08 08:54:39,27.0,Magnetosheath,0.40445627609366175,0.4346120260399038
521,2013-05-08 08:54:39,2013-05-08 08:54:40,1.0,Magnetosheath,0.12606831619357184,0.12606831619357184
522,2013-05-08 08:54:40,2013-05-08 08:54:41,1.0,Magnetosphere,0.01973209524108277,0.01973209524108277
523,2013-05-08 08:54:41,2013-05-08 08:54:42,1.0,Magnetosheath,0.060587837329925565,0.060587837329925565
524,2013-05-08 08:54:42,2013-05-08 08:54:44,2.0,Magnetosheath,0.17034118024570277,0.15837937384898693
525,2013-05-08 08:54:44,2013-05-08 08:54:46,2.0,Magnetosphere,0.1978614261876258,0.23943661971830965
526,2013-05-08 08:54:46,2013-05-08 08:55:04,18.0,Magnetosheath,0.38663734025957264,0.4276729559748428
527,2013-05-08 08:55:04,2013-05-08 08:55:13,9.0,Magnetosphere,0.10674225817518346,0.09868751604006509
528,2013-05-08 08:55:13,2013-05-08 08:55:28,15.0,Magnetosheath,0.36458381471629353,0.4202053982554874
529,2013-05-08 08:55:28,2013-05-08 08:55:29,1.0,Magnetosheath,0.3018414822908131,0.3018414822908131
530,2013-05-08 08:55:29,2013-05-08 09:07:29,720.0,Magnetosheath,0.7349065711677234,0.850412249705536
531,2013-05-08 09:07:29,2013-05-08 09:07:35,6.0,Solar Wind,0.3333791324077058,0.40669856459330145
532,2013-05-08 09:07:35,2013-05-08 09:07:36,1.0,Solar Wind,0.042942937181012386,0.042942937181012386
533,2013-05-08 09:07:36,2013-05-08 09:07:40,4.0,Solar Wind,0.1384652721269417,0.06963249516441017
534,2013-05-08 09:07:40,2013-05-08 09:07:41,1.0,Solar Wind,0.04660537482319671,0.04660537482319671
535,2013-05-08 09:07:41,2013-05-08 09:08:10,29.0,Solar Wind,0.14370175642541583,0.145631970260223
536,2013-05-08 09:08:10,2013-05-08 09:08:12,2.0,Magnetosheath,0.06906603098887043,0.050682261208576995
537,2013-05-08 09:08:12,2013-05-08 09:08:14,2.0,Solar Wind,0.09823568129970406,0.09885931558935357
538,2013-05-08 09:08:14,2013-05-08 09:08:19,5.0,Magnetosheath,0.06470015764641601,0.061986316835260125
539,2013-05-08 09:08:19,2013-05-08 09:17:30,551.0,Solar Wind,0.5097206601926152,0.5137543780513691
540,2014-06-20 01:51:48,2014-06-20 01:52:10,22.0,Magnetosheath,0.18915840473278722,0.1836363636363637
541,2014-06-20 01:52:10,2014-06-20 01:52:14,4.0,Solar Wind,0.14702229640811026,0.14312267657992572
542,2014-06-20 01:52:14,2014-06-20 01:55:24,190.0,Magnetosheath,0.598960982711322,0.611961057023644
543,2014-06-20 01:55:24,2014-06-20 01:55:27,3.0,Solar Wind,0.24515858738339136,0.25287832959313117
544,2014-06-20 01:55:27,2014-06-20 01:55:29,2.0,Magnetosheath,0.09401547162575563,0.08061420345489478
545,2014-06-20 01:55:29,2014-06-20 01:55:30,1.0,Magnetosheath,0.05627545353572738,0.05627545353572738
546,2014-06-20 01:55:30,2014-06-20 01:55:31,1.0,Solar Wind,0.060090165353323455,0.060090165353323455
547,2014-06-20 01:55:31,2014-06-20 01:55:32,1.0,Magnetosheath,0.05822314220970459,0.05822314220970459
548,2014-06-20 01:55:32,2014-06-20 01:55:33,1.0,Solar Wind,0.08875322372662797,0.08875322372662797
549,2014-06-20 01:55:33,2014-06-20 01:55:34,1.0,Magnetosheath,0.08881694855532052,0.08881694855532052
550,2014-06-20 01:55:34,2014-06-20 01:55:45,11.0,Magnetosheath,0.1460753667068403,0.14418184461381878
551,2014-06-20 01:55:45,2014-06-20 01:57:07,82.0,Solar Wind,0.7231690728784707,0.8123515439429929
552,2014-06-20 01:57:07,2014-06-20 01:57:08,1.0,Solar Wind,0.1549695428873683,0.1549695428873683
553,2014-06-20 01:57:08,2014-06-20 01:57:11,3.0,Solar Wind,0.09255490156782997,0.08325012435290424
554,2014-06-20 01:57:11,2014-06-20 01:57:24,13.0,Magnetosheath,0.2808189346784715,0.3329971932301383
555,2014-06-20 01:57:24,2014-06-20 01:57:32,8.0,Solar Wind,0.4870135510085679,0.5409356725146199
556,2014-06-20 01:57:32,2014-06-20 01:57:33,1.0,Solar Wind,0.21492252711866566,0.21492252711866566
557,2014-06-20 01:57:33,2014-06-20 01:57:35,2.0,Solar Wind,0.21432363194165172,0.27508650519031164
558,2014-06-20 01:57:35,2014-06-20 01:57:45,10.0,Magnetosheath,0.15269832221054214,0.12429378531073443
559,2014-06-20 01:57:45,2014-06-20 01:57:49,4.0,Solar Wind,0.1334898821021412,0.11864406779661041
560,2014-06-20 01:57:49,2014-06-20 01:57:50,1.0,Solar Wind,0.10338333658029764,0.10338333658029764
561,2014-06-20 01:57:50,2014-06-20 01:58:01,11.0,Solar Wind,0.3314434202083193,0.3357813341326805
562,2014-06-20 01:58:01,2014-06-20 01:58:02,1.0,Solar Wind,0.13616810404785096,0.13616810404785096
563,2014-06-20 01:58:02,2014-06-20 01:58:06,4.0,Solar Wind,0.1587938366882018,0.18181818181818188
564,2014-06-20 01:58:06,2014-06-20 01:58:09,3.0,Magnetosheath,0.1852783342826445,0.18527263007840356
565,2014-06-20 01:58:09,2014-06-20 01:58:17,8.0,Solar Wind,0.302990593809776,0.306779661016949
566,2014-06-20 01:58:17,2014-06-20 01:58:27,10.0,Magnetosheath,0.26265605611729936,0.29692832764505106
567,2014-06-20 01:58:27,2014-06-20 01:58:29,2.0,Solar Wind,0.07344311071484488,0.052734375
568,2014-06-20 01:58:29,2014-06-20 01:58:41,12.0,Magnetosheath,0.28507804974498363,0.3192567567567567
569,2014-06-20 01:58:41,2014-06-20 01:58:44,3.0,Solar Wind,0.06014774090215125,0.05830909296966469
570,2014-06-20 01:58:44,2014-06-20 01:58:45,1.0,Solar Wind,0.0535969418774318,0.0535969418774318
571,2014-06-20 01:58:45,2014-06-20 01:58:46,1.0,Magnetosheath,0.07839133522727293,0.07839133522727293
572,2014-06-20 01:58:46,2014-06-20 01:59:17,31.0,Magnetosheath,0.2118876267830101,0.21287442396313372
573,2014-06-20 01:59:17,2014-06-20 01:59:18,1.0,Magnetosheath,0.13423934978358598,0.13423934978358598
574,2014-06-20 01:59:18,2014-06-20 01:59:44,26.0,Magnetosheath,0.37241513566077644,0.33499999999999996
575,2014-06-20 01:59:44,2014-06-20 01:59:45,1.0,Magnetosheath,0.21511904761904777,0.21511904761904777
576,2014-06-20 01:59:45,2014-06-20 01:59:46,1.0,Solar Wind,0.10064935064935088,0.10064935064935088
577,2014-06-20 01:59:46,2014-06-20 02:00:07,21.0,Solar Wind,0.30891572083890706,0.30225677900025993
578,2014-06-20 02:00:07,2014-06-20 02:00:17,10.0,Magnetosheath,0.24401806325047248,0.26782608695652166
579,2014-06-20 02:00:17,2014-06-20 02:00:34,17.0,Solar Wind,0.28641536654345967,0.2692987064748722
580,2014-06-20 02:00:34,2014-06-20 02:00:35,1.0,Solar Wind,0.11729239625129373,0.11729239625129373
581,2014-06-20 02:00:35,2014-06-20 02:00:46,11.0,Solar Wind,0.3891250785520357,0.4006394863563403
582,2014-06-20 02:00:46,2014-06-20 02:00:48,2.0,Magnetosheath,0.15679285813435584,0.12406015037593987
583,2014-06-20 02:00:48,2014-06-20 02:00:51,3.0,Solar Wind,0.14651041440621704,0.1562756863389776
584,2014-06-20 02:00:51,2014-06-20 02:01:07,16.0,Magnetosheath,0.21441208483077245,0.2007233273056056
585,2014-06-20 02:01:07,2014-06-20 02:01:17,10.0,Solar Wind,0.24266533154352754,0.2656250000000001
586,2014-06-20 02:01:17,2014-06-20 02:01:28,11.0,Magnetosheath,0.3554380957405653,0.38098801604899146
587,2014-06-20 02:01:28,2014-06-20 02:01:30,2.0,Solar Wind,0.2427311494722133,0.23943661971830987
588,2014-06-20 02:01:30,2014-06-20 02:01:32,2.0,Magnetosheath,0.13918341944287904,0.16022099447513827
589,2014-06-20 02:01:32,2014-06-20 02:01:40,8.0,Solar Wind,0.3906453918008418,0.4003215434083601
590,2014-06-20 02:01:40,2014-06-20 02:01:41,1.0,Solar Wind,0.06462806618516481,0.06462806618516481
591,2014-06-20 02:01:41,2014-06-20 02:01:42,1.0,Magnetosheath,0.08397174410506425,0.08397174410506425
592,2012-05-15 21:29:09,2012-05-15 21:29:49,40.0,Magnetosphere,0.4590417728984245,0.4149108589951377
593,2012-05-15 21:29:49,2012-05-15 21:31:23,94.0,Magnetosheath,0.8823666425931319,0.9643231899265478
594,2012-05-15 21:31:23,2012-05-15 21:32:06,43.0,Magnetosphere,0.5696997310554823,0.5670917968953346
595,2012-05-15 21:32:06,2012-05-15 21:32:07,1.0,Magnetosphere,0.0607171635777598,0.0607171635777598
596,2012-05-15 21:32:07,2012-05-15 21:33:48,101.0,Magnetosphere,0.722756017992024,0.8478361685673055
597,2012-05-15 21:33:48,2012-05-15 21:36:15,147.0,Magnetosheath,0.8832013292335857,0.9229919264362919
598,2012-05-15 21:36:15,2012-05-15 21:37:15,60.0,Magnetosphere,0.6873304066292821,0.8033573141486811
599,2012-05-15 21:37:15,2012-05-15 21:37:38,23.0,Magnetosheath,0.729254419716284,0.8632795559025067
600,2012-05-15 21:37:38,2012-05-15 21:47:47,609.0,Magnetosphere,0.8587935277983232,0.8984546224271626
601,2014-11-19 18:52:25,2014-11-19 18:52:29,4.0,Solar Wind,0.20789497878010055,0.22661870503597126
602,2014-11-19 18:52:29,2014-11-19 18:57:33,304.0,Magnetosheath,0.39518022170000766,0.3964686998394864
603,2014-11-19 18:57:33,2014-11-19 18:57:38,5.0,Solar Wind,0.10167732890357006,0.09811042284650717
604,2014-11-19 18:57:38,2014-11-19 18:59:00,82.0,Magnetosheath,0.5200038556627077,0.5673352435530086
605,2014-11-19 18:59:00,2014-11-19 18:59:03,3.0,Solar Wind,0.051010658631998496,0.05026162734151618
606,2014-11-19 18:59:03,2014-11-19 19:01:09,126.0,Magnetosheath,0.3780873518071268,0.4233807266982623
607,2014-11-19 19:01:09,2014-11-19 19:01:10,1.0,Magnetosheath,0.07203238774271847,0.07203238774271847
608,2014-11-19 19:01:10,2014-11-19 19:01:12,2.0,Magnetosheath,0.042001645850591074,0.03366336633663369
609,2014-11-19 19:01:12,2014-11-19 19:01:13,1.0,Magnetosheath,0.06750089922950253,0.06750089922950253
610,2012-02-27 08:34:29,2012-02-27 08:34:31,2.0,Magnetosphere,0.043090439276485815,0.02200000000000024
611,2012-02-27 08:34:31,2012-02-27 08:35:13,42.0,Magnetosheath,0.38392125256299336,0.34974533106960937
612,2012-02-27 08:35:13,2012-02-27 08:35:14,1.0,Magnetosheath,0.07189917996462591,0.07189917996462591
613,2012-02-27 08:35:14,2012-02-27 08:40:37,323.0,Magnetosheath,0.6516571990250164,0.6925415010521394
614,2012-02-27 08:40:37,2012-02-27 08:40:38,1.0,Magnetosheath,0.03337840883479826,0.03337840883479826
615,2012-02-27 08:40:38,2012-02-27 08:42:47,129.0,Magnetosheath,0.4613720682304584,0.49405696259848453
616,2012-02-27 08:42:47,2012-02-27 08:42:54,7.0,Magnetosphere,0.16755039650966308,0.10783550842244893
617,2012-02-27 08:42:54,2012-02-27 08:44:41,107.0,Magnetosheath,0.5282802617338066,0.5490714930176813
618,2012-02-27 08:44:41,2012-02-27 08:44:49,8.0,Magnetosphere,0.08891964385335216,0.10465116279069786
619,2012-02-27 08:44:49,2012-02-27 08:44:50,1.0,Magnetosphere,0.08400874971218064,0.08400874971218064
620,2012-02-27 08:44:50,2012-02-27 08:45:52,62.0,Magnetosphere,0.6504378458845614,0.7397959183673469
621,2012-02-27 08:45:52,2012-02-27 08:45:56,4.0,Magnetosheath,0.3086440264992687,0.3206896551724139
622,2012-02-27 08:45:56,2012-02-27 08:45:57,1.0,Magnetosheath,0.16544686840253342,0.16544686840253342
623,2012-02-27 08:45:57,2012-02-27 08:46:07,10.0,Magnetosheath,0.20854792186747806,0.22061482820976486
624,2012-02-27 08:46:07,2012-02-27 08:46:56,49.0,Magnetosphere,0.4573734389128117,0.5060698027314112
625,2012-02-27 08:46:56,2012-02-27 08:47:11,15.0,Magnetosheath,0.37052170393767747,0.3818640955004591
626,2012-02-27 08:47:11,2012-02-27 08:47:55,44.0,Magnetosphere,0.48107819193991297,0.45595054095826903
627,2012-02-27 08:47:55,2012-02-27 08:47:57,2.0,Magnetosheath,0.09389320862444606,0.10153256704980851
628,2012-02-27 08:47:57,2012-02-27 08:48:01,4.0,Magnetosphere,0.17915955632094693,0.1794871794871794
629,2012-02-27 08:48:01,2012-02-27 08:48:03,2.0,Magnetosheath,0.10043659916984904,0.029821073558647715
630,2012-02-27 08:48:03,2012-02-27 08:48:40,37.0,Magnetosphere,0.6340064355051402,0.7038674719157316
631,2012-02-27 08:48:40,2012-02-27 08:48:52,12.0,Magnetosheath,0.3672570357923154,0.37228714524207007
632,2012-02-27 08:48:52,2012-02-27 08:48:55,3.0,Magnetosphere,0.04565812804521108,0.04750925403099315
633,2012-02-27 08:48:55,2012-02-27 08:49:00,5.0,Magnetosheath,0.19003818968114194,0.17820156605203352
634,2012-02-27 08:49:00,2012-02-27 08:49:01,1.0,Magnetosheath,0.06081518551526088,0.06081518551526088
635,2012-02-27 08:49:01,2012-02-27 08:49:02,1.0,Magnetosphere,0.01993649326485969,0.01993649326485969
636,2012-02-27 08:49:02,2012-02-27 08:49:40,38.0,Magnetosphere,0.34309361611332945,0.38220757825370677
637,2012-02-27 08:49:40,2012-02-27 08:49:41,1.0,Magnetosphere,0.10027957132396992,0.10027957132396992
638,2012-02-27 08:49:41,2012-02-27 08:50:53,72.0,Magnetosphere,0.6245862702249672,0.6589673913043479
639,2012-02-27 08:50:53,2012-02-27 08:50:58,5.0,Magnetosheath,0.23341322037089773,0.26685733450094085
640,2012-02-27 08:50:58,2012-02-27 08:50:59,1.0,Magnetosheath,0.15464802806199462,0.15464802806199462
641,2012-02-27 08:50:59,2012-02-27 08:51:08,9.0,Magnetosheath,0.2450265325617209,0.25936689549961867
642,2012-02-27 08:51:08,2012-02-27 08:51:09,1.0,Magnetosheath,0.06132901468417029,0.06132901468417029
643,2012-02-27 08:51:09,2012-02-27 08:51:12,3.0,Magnetosheath,0.09621910797040889,0.08132225271017957
644,2012-02-27 08:51:12,2012-02-27 08:51:14,2.0,Magnetosphere,0.12792127921279217,0.18081180811808117
645,2012-02-27 08:51:14,2012-02-27 08:51:17,3.0,Magnetosheath,0.13737182164078843,0.14123744617167855
646,2012-02-27 08:51:17,2012-02-27 08:51:19,2.0,Magnetosphere,0.0620722467913607,0.07199999999999984
647,2012-02-27 08:51:19,2012-02-27 08:51:21,2.0,Magnetosheath,0.0464041320231795,0.03469387755102027
648,2012-02-27 08:51:21,2012-02-27 08:52:10,49.0,Magnetosphere,0.4591543813927076,0.4789930555555555
649,2012-02-27 08:52:10,2012-02-27 08:52:13,3.0,Magnetosheath,0.15072857389566297,0.12472749922142612
650,2012-02-27 08:52:13,2012-02-27 08:52:53,40.0,Magnetosphere,0.45424521180838795,0.4159869494290376
651,2012-02-27 08:52:53,2012-02-27 08:52:56,3.0,Magnetosheath,0.151414717062062,0.14352295783651559
652,2012-02-27 08:52:56,2012-02-27 08:53:03,7.0,Magnetosphere,0.2201591280153854,0.23392461197339243
653,2012-02-27 08:53:03,2012-02-27 08:53:04,1.0,Magnetosphere,0.050987354893044956,0.050987354893044956
654,2012-02-27 08:53:04,2012-02-27 08:53:49,45.0,Magnetosphere,0.4019399569641716,0.461803870419801
655,2012-02-27 08:53:49,2012-02-27 08:53:51,2.0,Magnetosheath,0.05259073279404014,0.05378486055776899
656,2012-02-27 08:53:51,2012-02-27 08:54:03,12.0,Magnetosphere,0.29245229689401975,0.28645833333333326
657,2012-02-27 08:54:03,2012-02-27 08:54:05,2.0,Magnetosheath,0.11662290027339761,0.0885826771653544
658,2012-02-27 08:54:05,2012-02-27 08:54:10,5.0,Magnetosphere,0.2089307307114613,0.15348600508905852
659,2012-02-27 08:54:10,2012-02-27 08:54:11,1.0,Magnetosphere,0.043538213928400515,0.043538213928400515
660,2012-02-27 08:54:11,2012-02-27 08:54:48,37.0,Magnetosphere,0.4520183612616421,0.4066410743598692
